"","scientificname","county","n","recent_collect_date","recent_id_date","mass","length"
"10312","Anthaxia cichorii","swift",0,NA,NA,NA,NA
"10313","Anthaxia cichorii","todd",0,NA,NA,NA,NA
"10314","Anthaxia cichorii","traverse",0,NA,NA,NA,NA
"10315","Anthaxia cichorii","wabasha",0,NA,NA,NA,NA
"10316","Anthaxia cichorii","wadena",0,NA,NA,NA,NA
"10317","Anthaxia cichorii","waseca",0,NA,NA,NA,NA
"10318","Anthaxia cichorii","washington",0,NA,NA,NA,NA
"10319","Anthaxia cichorii","watonwan",0,NA,NA,NA,NA
"10320","Anthaxia cichorii","wilkin",0,NA,NA,NA,NA
"10321","Anthaxia cichorii","winona",0,NA,NA,NA,NA
"10322","Anthaxia cichorii","wright",0,NA,NA,NA,NA
"10323","Anthaxia cichorii","yellow medicine",0,NA,NA,NA,NA
"10324","Anthaxia cyanella","aitkin",0,NA,NA,NA,NA
"10325","Anthaxia cyanella","anoka",0,NA,NA,NA,NA
"10326","Anthaxia cyanella","anoka/isanti",0,NA,NA,NA,NA
"10327","Anthaxia cyanella","aonka/isanti",0,NA,NA,NA,NA
"10328","Anthaxia cyanella","becker",0,NA,NA,NA,NA
"10329","Anthaxia cyanella","beltrami",0,NA,NA,NA,NA
"10330","Anthaxia cyanella","benton",0,NA,NA,NA,NA
"10331","Anthaxia cyanella","big stone",0,NA,NA,NA,NA
"10332","Anthaxia cyanella","blue earth",0,NA,NA,NA,NA
"10333","Anthaxia cyanella","brown",0,NA,NA,NA,NA
"10334","Anthaxia cyanella","carlton",0,NA,NA,NA,NA
"10335","Anthaxia cyanella","carver",0,NA,NA,NA,NA
"10336","Anthaxia cyanella","cass",0,NA,NA,NA,NA
"10337","Anthaxia cyanella","chippewa",0,NA,NA,NA,NA
"10338","Anthaxia cyanella","chisago",0,NA,NA,NA,NA
"10339","Anthaxia cyanella","clay",0,NA,NA,NA,NA
"10340","Anthaxia cyanella","clearwater",0,NA,NA,NA,NA
"10341","Anthaxia cyanella","cook",0,NA,NA,NA,NA
"10342","Anthaxia cyanella","cottonwood",0,NA,NA,NA,NA
"10343","Anthaxia cyanella","crow wing",0,NA,NA,NA,NA
"10344","Anthaxia cyanella","dakota",0,NA,NA,NA,NA
"10345","Anthaxia cyanella","dodge",0,NA,NA,NA,NA
"10346","Anthaxia cyanella","douglas",0,NA,NA,NA,NA
"10347","Anthaxia cyanella","faribault",0,NA,NA,NA,NA
"10348","Anthaxia cyanella","fillmore",0,NA,NA,NA,NA
"10349","Anthaxia cyanella","freeborn",0,NA,NA,NA,NA
"10350","Anthaxia cyanella","goodhue",0,NA,NA,NA,NA
"10351","Anthaxia cyanella","grant",0,NA,NA,NA,NA
"10352","Anthaxia cyanella","hennepin",0,NA,NA,NA,NA
"10353","Anthaxia cyanella","houston",0,NA,NA,NA,NA
"10354","Anthaxia cyanella","hubbard",0,NA,NA,NA,NA
"10355","Anthaxia cyanella","isanti",0,NA,NA,NA,NA
"10356","Anthaxia cyanella","itasca",0,NA,NA,NA,NA
"10357","Anthaxia cyanella","itasca park",0,NA,NA,NA,NA
"10358","Anthaxia cyanella","jackson",0,NA,NA,NA,NA
"10359","Anthaxia cyanella","kanabec",0,NA,NA,NA,NA
"10360","Anthaxia cyanella","kandiyohi",0,NA,NA,NA,NA
"10361","Anthaxia cyanella","kittson",0,NA,NA,NA,NA
"10362","Anthaxia cyanella","koochiching",0,NA,NA,NA,NA
"10363","Anthaxia cyanella","lac qui parle",0,NA,NA,NA,NA
"10364","Anthaxia cyanella","lake",0,NA,NA,NA,NA
"10365","Anthaxia cyanella","lake of the woods",0,NA,NA,NA,NA
"10366","Anthaxia cyanella","le sueur",0,NA,NA,NA,NA
"10367","Anthaxia cyanella","lincoln",0,NA,NA,NA,NA
"10368","Anthaxia cyanella","lyon",0,NA,NA,NA,NA
"10369","Anthaxia cyanella","mahnomen",0,NA,NA,NA,NA
"10370","Anthaxia cyanella","marshall",0,NA,NA,NA,NA
"10371","Anthaxia cyanella","martin",0,NA,NA,NA,NA
"10372","Anthaxia cyanella","mcleod",0,NA,NA,NA,NA
"10373","Anthaxia cyanella","meeker",0,NA,NA,NA,NA
"10374","Anthaxia cyanella","mille lacs",0,NA,NA,NA,NA
"10375","Anthaxia cyanella","mille lacs lake",0,NA,NA,NA,NA
"10376","Anthaxia cyanella","morrison",0,NA,NA,NA,NA
"10377","Anthaxia cyanella","mower",0,NA,NA,NA,NA
"10378","Anthaxia cyanella","murray",0,NA,NA,NA,NA
"10379","Anthaxia cyanella","nicollet",0,NA,NA,NA,NA
"10380","Anthaxia cyanella","nobles",0,NA,NA,NA,NA
"10381","Anthaxia cyanella","norman",0,NA,NA,NA,NA
"10382","Anthaxia cyanella","olmsted",0,NA,NA,NA,NA
"10383","Anthaxia cyanella","otter tail",0,NA,NA,NA,NA
"10384","Anthaxia cyanella","pennington",0,NA,NA,NA,NA
"10385","Anthaxia cyanella","pine",0,NA,NA,NA,NA
"10386","Anthaxia cyanella","pipestone",0,NA,NA,NA,NA
"10387","Anthaxia cyanella","polk",0,NA,NA,NA,NA
"10388","Anthaxia cyanella","pope",0,NA,NA,NA,NA
"10389","Anthaxia cyanella","ramsey",0,NA,NA,NA,NA
"10390","Anthaxia cyanella","red lake",0,NA,NA,NA,NA
"10391","Anthaxia cyanella","redwood",0,NA,NA,NA,NA
"10392","Anthaxia cyanella","renville",0,NA,NA,NA,NA
"10393","Anthaxia cyanella","rice",0,NA,NA,NA,NA
"10394","Anthaxia cyanella","rock",0,NA,NA,NA,NA
"10395","Anthaxia cyanella","roseau",0,NA,NA,NA,NA
"10396","Anthaxia cyanella","saint anthony park",0,NA,NA,NA,NA
"10397","Anthaxia cyanella","santa rita",0,NA,NA,NA,NA
"10398","Anthaxia cyanella","scott",0,NA,NA,NA,NA
"10399","Anthaxia cyanella","sherburne",0,NA,NA,NA,NA
"10400","Anthaxia cyanella","sibley",0,NA,NA,NA,NA
"10401","Anthaxia cyanella","st louis",0,NA,NA,NA,NA
"10402","Anthaxia cyanella","stearns",0,NA,NA,NA,NA
"10403","Anthaxia cyanella","steele",0,NA,NA,NA,NA
"10404","Anthaxia cyanella","stevens",0,NA,NA,NA,NA
"10405","Anthaxia cyanella","swift",0,NA,NA,NA,NA
"10406","Anthaxia cyanella","todd",0,NA,NA,NA,NA
"10407","Anthaxia cyanella","traverse",0,NA,NA,NA,NA
"10408","Anthaxia cyanella","wabasha",0,NA,NA,NA,NA
"10409","Anthaxia cyanella","wadena",0,NA,NA,NA,NA
"10410","Anthaxia cyanella","waseca",0,NA,NA,NA,NA
"10411","Anthaxia cyanella","washington",0,NA,NA,NA,NA
"10412","Anthaxia cyanella","watonwan",0,NA,NA,NA,NA
"10413","Anthaxia cyanella","wilkin",0,NA,NA,NA,NA
"10414","Anthaxia cyanella","winona",0,NA,NA,NA,NA
"10415","Anthaxia cyanella","wright",0,NA,NA,NA,NA
"10416","Anthaxia cyanella","yellow medicine",0,NA,NA,NA,NA
"10417","Anthaxia deleta","aitkin",0,NA,NA,NA,NA
"10418","Anthaxia deleta","anoka",0,NA,NA,NA,NA
"10419","Anthaxia deleta","anoka/isanti",0,NA,NA,NA,NA
"10420","Anthaxia deleta","aonka/isanti",0,NA,NA,NA,NA
"10421","Anthaxia deleta","becker",0,NA,NA,NA,NA
"10422","Anthaxia deleta","beltrami",0,NA,NA,NA,NA
"10423","Anthaxia deleta","benton",0,NA,NA,NA,NA
"10424","Anthaxia deleta","big stone",0,NA,NA,NA,NA
"10425","Anthaxia deleta","blue earth",0,NA,NA,NA,NA
"10426","Anthaxia deleta","brown",0,NA,NA,NA,NA
"10427","Anthaxia deleta","carlton",0,NA,NA,NA,NA
"10428","Anthaxia deleta","carver",0,NA,NA,NA,NA
"10429","Anthaxia deleta","cass",0,NA,NA,NA,NA
"10430","Anthaxia deleta","chippewa",0,NA,NA,NA,NA
"10431","Anthaxia deleta","chisago",0,NA,NA,NA,NA
"10432","Anthaxia deleta","clay",0,NA,NA,NA,NA
"10433","Anthaxia deleta","clearwater",0,NA,NA,NA,NA
"10434","Anthaxia deleta","cook",0,NA,NA,NA,NA
"10435","Anthaxia deleta","cottonwood",0,NA,NA,NA,NA
"10436","Anthaxia deleta","crow wing",0,NA,NA,NA,NA
"10437","Anthaxia deleta","dakota",0,NA,NA,NA,NA
"10438","Anthaxia deleta","dodge",0,NA,NA,NA,NA
"10439","Anthaxia deleta","douglas",0,NA,NA,NA,NA
"10440","Anthaxia deleta","faribault",0,NA,NA,NA,NA
"10441","Anthaxia deleta","fillmore",0,NA,NA,NA,NA
"10442","Anthaxia deleta","freeborn",0,NA,NA,NA,NA
"10443","Anthaxia deleta","goodhue",0,NA,NA,NA,NA
"10444","Anthaxia deleta","grant",0,NA,NA,NA,NA
"10445","Anthaxia deleta","hennepin",0,NA,NA,NA,NA
"10446","Anthaxia deleta","houston",0,NA,NA,NA,NA
"10447","Anthaxia deleta","hubbard",0,NA,NA,NA,NA
"10448","Anthaxia deleta","isanti",0,NA,NA,NA,NA
"10449","Anthaxia deleta","itasca",0,NA,NA,NA,NA
"10450","Anthaxia deleta","itasca park",0,NA,NA,NA,NA
"10451","Anthaxia deleta","jackson",0,NA,NA,NA,NA
"10452","Anthaxia deleta","kanabec",0,NA,NA,NA,NA
"10453","Anthaxia deleta","kandiyohi",0,NA,NA,NA,NA
"10454","Anthaxia deleta","kittson",0,NA,NA,NA,NA
"10455","Anthaxia deleta","koochiching",0,NA,NA,NA,NA
"10456","Anthaxia deleta","lac qui parle",0,NA,NA,NA,NA
"10457","Anthaxia deleta","lake",0,NA,NA,NA,NA
"10458","Anthaxia deleta","lake of the woods",0,NA,NA,NA,NA
"10459","Anthaxia deleta","le sueur",0,NA,NA,NA,NA
"10460","Anthaxia deleta","lincoln",0,NA,NA,NA,NA
"10461","Anthaxia deleta","lyon",0,NA,NA,NA,NA
"10462","Anthaxia deleta","mahnomen",0,NA,NA,NA,NA
"10463","Anthaxia deleta","marshall",0,NA,NA,NA,NA
"10464","Anthaxia deleta","martin",0,NA,NA,NA,NA
"10465","Anthaxia deleta","mcleod",0,NA,NA,NA,NA
"10466","Anthaxia deleta","meeker",0,NA,NA,NA,NA
"10467","Anthaxia deleta","mille lacs",0,NA,NA,NA,NA
"10468","Anthaxia deleta","mille lacs lake",0,NA,NA,NA,NA
"10469","Anthaxia deleta","morrison",0,NA,NA,NA,NA
"10470","Anthaxia deleta","mower",0,NA,NA,NA,NA
"10471","Anthaxia deleta","murray",0,NA,NA,NA,NA
"10472","Anthaxia deleta","nicollet",0,NA,NA,NA,NA
"10473","Anthaxia deleta","nobles",0,NA,NA,NA,NA
"10474","Anthaxia deleta","norman",0,NA,NA,NA,NA
"10475","Anthaxia deleta","olmsted",0,NA,NA,NA,NA
"10476","Anthaxia deleta","otter tail",0,NA,NA,NA,NA
"10477","Anthaxia deleta","pennington",0,NA,NA,NA,NA
"10478","Anthaxia deleta","pine",0,NA,NA,NA,NA
"10479","Anthaxia deleta","pipestone",0,NA,NA,NA,NA
"10480","Anthaxia deleta","polk",0,NA,NA,NA,NA
"10481","Anthaxia deleta","pope",0,NA,NA,NA,NA
"10482","Anthaxia deleta","ramsey",0,NA,NA,NA,NA
"10483","Anthaxia deleta","red lake",0,NA,NA,NA,NA
"10484","Anthaxia deleta","redwood",0,NA,NA,NA,NA
"10485","Anthaxia deleta","renville",0,NA,NA,NA,NA
"10486","Anthaxia deleta","rice",0,NA,NA,NA,NA
"10487","Anthaxia deleta","rock",0,NA,NA,NA,NA
"10488","Anthaxia deleta","roseau",0,NA,NA,NA,NA
"10489","Anthaxia deleta","saint anthony park",0,NA,NA,NA,NA
"10490","Anthaxia deleta","santa rita",0,NA,NA,NA,NA
"10491","Anthaxia deleta","scott",0,NA,NA,NA,NA
"10492","Anthaxia deleta","sherburne",0,NA,NA,NA,NA
"10493","Anthaxia deleta","sibley",0,NA,NA,NA,NA
"10494","Anthaxia deleta","st louis",0,NA,NA,NA,NA
"10495","Anthaxia deleta","stearns",0,NA,NA,NA,NA
"10496","Anthaxia deleta","steele",0,NA,NA,NA,NA
"10497","Anthaxia deleta","stevens",0,NA,NA,NA,NA
"10498","Anthaxia deleta","swift",0,NA,NA,NA,NA
"10499","Anthaxia deleta","todd",0,NA,NA,NA,NA
"10500","Anthaxia deleta","traverse",0,NA,NA,NA,NA
"10501","Anthaxia deleta","wabasha",0,NA,NA,NA,NA
"10502","Anthaxia deleta","wadena",0,NA,NA,NA,NA
"10503","Anthaxia deleta","waseca",0,NA,NA,NA,NA
"10504","Anthaxia deleta","washington",0,NA,NA,NA,NA
"10505","Anthaxia deleta","watonwan",0,NA,NA,NA,NA
"10506","Anthaxia deleta","wilkin",0,NA,NA,NA,NA
"10507","Anthaxia deleta","winona",0,NA,NA,NA,NA
"10508","Anthaxia deleta","wright",0,NA,NA,NA,NA
"10509","Anthaxia deleta","yellow medicine",0,NA,NA,NA,NA
"10510","Anthaxia fisheri","aitkin",0,NA,NA,NA,NA
"10511","Anthaxia fisheri","anoka",0,NA,NA,NA,NA
"10512","Anthaxia fisheri","anoka/isanti",0,NA,NA,NA,NA
"10513","Anthaxia fisheri","aonka/isanti",0,NA,NA,NA,NA
"10514","Anthaxia fisheri","becker",0,NA,NA,NA,NA
"10515","Anthaxia fisheri","beltrami",0,NA,NA,NA,NA
"10516","Anthaxia fisheri","benton",0,NA,NA,NA,NA
"10517","Anthaxia fisheri","big stone",0,NA,NA,NA,NA
"10518","Anthaxia fisheri","blue earth",0,NA,NA,NA,NA
"10519","Anthaxia fisheri","brown",0,NA,NA,NA,NA
"10520","Anthaxia fisheri","carlton",0,NA,NA,NA,NA
"10521","Anthaxia fisheri","carver",0,NA,NA,NA,NA
"10522","Anthaxia fisheri","cass",0,NA,NA,NA,NA
"10523","Anthaxia fisheri","chippewa",0,NA,NA,NA,NA
"10524","Anthaxia fisheri","chisago",0,NA,NA,NA,NA
"10525","Anthaxia fisheri","clay",0,NA,NA,NA,NA
"10526","Anthaxia fisheri","clearwater",0,NA,NA,NA,NA
"10527","Anthaxia fisheri","cook",0,NA,NA,NA,NA
"10528","Anthaxia fisheri","cottonwood",0,NA,NA,NA,NA
"10529","Anthaxia fisheri","crow wing",0,NA,NA,NA,NA
"10530","Anthaxia fisheri","dakota",0,NA,NA,NA,NA
"10531","Anthaxia fisheri","dodge",0,NA,NA,NA,NA
"10532","Anthaxia fisheri","douglas",0,NA,NA,NA,NA
"10533","Anthaxia fisheri","faribault",0,NA,NA,NA,NA
"10534","Anthaxia fisheri","fillmore",0,NA,NA,NA,NA
"10535","Anthaxia fisheri","freeborn",0,NA,NA,NA,NA
"10536","Anthaxia fisheri","goodhue",0,NA,NA,NA,NA
"10537","Anthaxia fisheri","grant",0,NA,NA,NA,NA
"10538","Anthaxia fisheri","hennepin",0,NA,NA,NA,NA
"10539","Anthaxia fisheri","houston",2,1939,NA,79.7658012784086,79.7658012784086
"10540","Anthaxia fisheri","hubbard",0,NA,NA,NA,NA
"10541","Anthaxia fisheri","isanti",0,NA,NA,NA,NA
"10542","Anthaxia fisheri","itasca",0,NA,NA,NA,NA
"10543","Anthaxia fisheri","itasca park",0,NA,NA,NA,NA
"10544","Anthaxia fisheri","jackson",0,NA,NA,NA,NA
"10545","Anthaxia fisheri","kanabec",0,NA,NA,NA,NA
"10546","Anthaxia fisheri","kandiyohi",0,NA,NA,NA,NA
"10547","Anthaxia fisheri","kittson",0,NA,NA,NA,NA
"10548","Anthaxia fisheri","koochiching",0,NA,NA,NA,NA
"10549","Anthaxia fisheri","lac qui parle",0,NA,NA,NA,NA
"10550","Anthaxia fisheri","lake",0,NA,NA,NA,NA
"10551","Anthaxia fisheri","lake of the woods",0,NA,NA,NA,NA
"10552","Anthaxia fisheri","le sueur",0,NA,NA,NA,NA
"10553","Anthaxia fisheri","lincoln",0,NA,NA,NA,NA
"10554","Anthaxia fisheri","lyon",0,NA,NA,NA,NA
"10555","Anthaxia fisheri","mahnomen",0,NA,NA,NA,NA
"10556","Anthaxia fisheri","marshall",0,NA,NA,NA,NA
"10557","Anthaxia fisheri","martin",0,NA,NA,NA,NA
"10558","Anthaxia fisheri","mcleod",0,NA,NA,NA,NA
"10559","Anthaxia fisheri","meeker",0,NA,NA,NA,NA
"10560","Anthaxia fisheri","mille lacs",0,NA,NA,NA,NA
"10561","Anthaxia fisheri","mille lacs lake",0,NA,NA,NA,NA
"10562","Anthaxia fisheri","morrison",0,NA,NA,NA,NA
"10563","Anthaxia fisheri","mower",0,NA,NA,NA,NA
"10564","Anthaxia fisheri","murray",0,NA,NA,NA,NA
"10565","Anthaxia fisheri","nicollet",0,NA,NA,NA,NA
"10566","Anthaxia fisheri","nobles",0,NA,NA,NA,NA
"10567","Anthaxia fisheri","norman",0,NA,NA,NA,NA
"10568","Anthaxia fisheri","olmsted",0,NA,NA,NA,NA
"10569","Anthaxia fisheri","otter tail",0,NA,NA,NA,NA
"10570","Anthaxia fisheri","pennington",0,NA,NA,NA,NA
"10571","Anthaxia fisheri","pine",0,NA,NA,NA,NA
"10572","Anthaxia fisheri","pipestone",0,NA,NA,NA,NA
"10573","Anthaxia fisheri","polk",0,NA,NA,NA,NA
"10574","Anthaxia fisheri","pope",0,NA,NA,NA,NA
"10575","Anthaxia fisheri","ramsey",0,NA,NA,NA,NA
"10576","Anthaxia fisheri","red lake",0,NA,NA,NA,NA
"10577","Anthaxia fisheri","redwood",0,NA,NA,NA,NA
"10578","Anthaxia fisheri","renville",0,NA,NA,NA,NA
"10579","Anthaxia fisheri","rice",0,NA,NA,NA,NA
"10580","Anthaxia fisheri","rock",0,NA,NA,NA,NA
"10581","Anthaxia fisheri","roseau",0,NA,NA,NA,NA
"10582","Anthaxia fisheri","saint anthony park",0,NA,NA,NA,NA
"10583","Anthaxia fisheri","santa rita",0,NA,NA,NA,NA
"10584","Anthaxia fisheri","scott",0,NA,NA,NA,NA
"10585","Anthaxia fisheri","sherburne",0,NA,NA,NA,NA
"10586","Anthaxia fisheri","sibley",0,NA,NA,NA,NA
"10587","Anthaxia fisheri","st louis",0,NA,NA,NA,NA
"10588","Anthaxia fisheri","stearns",0,NA,NA,NA,NA
"10589","Anthaxia fisheri","steele",0,NA,NA,NA,NA
"10590","Anthaxia fisheri","stevens",0,NA,NA,NA,NA
"10591","Anthaxia fisheri","swift",0,NA,NA,NA,NA
"10592","Anthaxia fisheri","todd",0,NA,NA,NA,NA
"10593","Anthaxia fisheri","traverse",0,NA,NA,NA,NA
"10594","Anthaxia fisheri","wabasha",0,NA,NA,NA,NA
"10595","Anthaxia fisheri","wadena",0,NA,NA,NA,NA
"10596","Anthaxia fisheri","waseca",0,NA,NA,NA,NA
"10597","Anthaxia fisheri","washington",0,NA,NA,NA,NA
"10598","Anthaxia fisheri","watonwan",0,NA,NA,NA,NA
"10599","Anthaxia fisheri","wilkin",0,NA,NA,NA,NA
"10600","Anthaxia fisheri","winona",0,NA,NA,NA,NA
"10601","Anthaxia fisheri","wright",0,NA,NA,NA,NA
"10602","Anthaxia fisheri","yellow medicine",0,NA,NA,NA,NA
"10603","Anthaxia flavimana","aitkin",0,NA,NA,NA,NA
"10604","Anthaxia flavimana","anoka",0,NA,NA,NA,NA
"10605","Anthaxia flavimana","anoka/isanti",0,NA,NA,NA,NA
"10606","Anthaxia flavimana","aonka/isanti",0,NA,NA,NA,NA
"10607","Anthaxia flavimana","becker",0,NA,NA,NA,NA
"10608","Anthaxia flavimana","beltrami",0,NA,NA,NA,NA
"10609","Anthaxia flavimana","benton",0,NA,NA,NA,NA
"10610","Anthaxia flavimana","big stone",0,NA,NA,NA,NA
"10611","Anthaxia flavimana","blue earth",0,NA,NA,NA,NA
"10612","Anthaxia flavimana","brown",0,NA,NA,NA,NA
"10613","Anthaxia flavimana","carlton",0,NA,NA,NA,NA
"10614","Anthaxia flavimana","carver",0,NA,NA,NA,NA
"10615","Anthaxia flavimana","cass",0,NA,NA,NA,NA
"10616","Anthaxia flavimana","chippewa",0,NA,NA,NA,NA
"10617","Anthaxia flavimana","chisago",0,NA,NA,NA,NA
"10618","Anthaxia flavimana","clay",0,NA,NA,NA,NA
"10619","Anthaxia flavimana","clearwater",0,NA,NA,NA,NA
"10620","Anthaxia flavimana","cook",0,NA,NA,NA,NA
"10621","Anthaxia flavimana","cottonwood",0,NA,NA,NA,NA
"10622","Anthaxia flavimana","crow wing",0,NA,NA,NA,NA
"10623","Anthaxia flavimana","dakota",0,NA,NA,NA,NA
"10624","Anthaxia flavimana","dodge",0,NA,NA,NA,NA
"10625","Anthaxia flavimana","douglas",0,NA,NA,NA,NA
"10626","Anthaxia flavimana","faribault",0,NA,NA,NA,NA
"10627","Anthaxia flavimana","fillmore",0,NA,NA,NA,NA
"10628","Anthaxia flavimana","freeborn",0,NA,NA,NA,NA
"10629","Anthaxia flavimana","goodhue",0,NA,NA,NA,NA
"10630","Anthaxia flavimana","grant",0,NA,NA,NA,NA
"10631","Anthaxia flavimana","hennepin",0,NA,NA,NA,NA
"10632","Anthaxia flavimana","houston",0,NA,NA,NA,NA
"10633","Anthaxia flavimana","hubbard",0,NA,NA,NA,NA
"10634","Anthaxia flavimana","isanti",0,NA,NA,NA,NA
"10635","Anthaxia flavimana","itasca",0,NA,NA,NA,NA
"10636","Anthaxia flavimana","itasca park",0,NA,NA,NA,NA
"10637","Anthaxia flavimana","jackson",0,NA,NA,NA,NA
"10638","Anthaxia flavimana","kanabec",0,NA,NA,NA,NA
"10639","Anthaxia flavimana","kandiyohi",0,NA,NA,NA,NA
"10640","Anthaxia flavimana","kittson",0,NA,NA,NA,NA
"10641","Anthaxia flavimana","koochiching",0,NA,NA,NA,NA
"10642","Anthaxia flavimana","lac qui parle",0,NA,NA,NA,NA
"10643","Anthaxia flavimana","lake",0,NA,NA,NA,NA
"10644","Anthaxia flavimana","lake of the woods",0,NA,NA,NA,NA
"10645","Anthaxia flavimana","le sueur",0,NA,NA,NA,NA
"10646","Anthaxia flavimana","lincoln",0,NA,NA,NA,NA
"10647","Anthaxia flavimana","lyon",0,NA,NA,NA,NA
"10648","Anthaxia flavimana","mahnomen",0,NA,NA,NA,NA
"10649","Anthaxia flavimana","marshall",0,NA,NA,NA,NA
"10650","Anthaxia flavimana","martin",0,NA,NA,NA,NA
"10651","Anthaxia flavimana","mcleod",0,NA,NA,NA,NA
"10652","Anthaxia flavimana","meeker",0,NA,NA,NA,NA
"10653","Anthaxia flavimana","mille lacs",0,NA,NA,NA,NA
"10654","Anthaxia flavimana","mille lacs lake",0,NA,NA,NA,NA
"10655","Anthaxia flavimana","morrison",0,NA,NA,NA,NA
"10656","Anthaxia flavimana","mower",0,NA,NA,NA,NA
"10657","Anthaxia flavimana","murray",0,NA,NA,NA,NA
"10658","Anthaxia flavimana","nicollet",0,NA,NA,NA,NA
"10659","Anthaxia flavimana","nobles",0,NA,NA,NA,NA
"10660","Anthaxia flavimana","norman",0,NA,NA,NA,NA
"10661","Anthaxia flavimana","olmsted",0,NA,NA,NA,NA
"10662","Anthaxia flavimana","otter tail",0,NA,NA,NA,NA
"10663","Anthaxia flavimana","pennington",0,NA,NA,NA,NA
"10664","Anthaxia flavimana","pine",0,NA,NA,NA,NA
"10665","Anthaxia flavimana","pipestone",0,NA,NA,NA,NA
"10666","Anthaxia flavimana","polk",0,NA,NA,NA,NA
"10667","Anthaxia flavimana","pope",0,NA,NA,NA,NA
"10668","Anthaxia flavimana","ramsey",0,NA,NA,NA,NA
"10669","Anthaxia flavimana","red lake",0,NA,NA,NA,NA
"10670","Anthaxia flavimana","redwood",0,NA,NA,NA,NA
"10671","Anthaxia flavimana","renville",0,NA,NA,NA,NA
"10672","Anthaxia flavimana","rice",0,NA,NA,NA,NA
"10673","Anthaxia flavimana","rock",0,NA,NA,NA,NA
"10674","Anthaxia flavimana","roseau",0,NA,NA,NA,NA
"10675","Anthaxia flavimana","saint anthony park",0,NA,NA,NA,NA
"10676","Anthaxia flavimana","santa rita",0,NA,NA,NA,NA
"10677","Anthaxia flavimana","scott",0,NA,NA,NA,NA
"10678","Anthaxia flavimana","sherburne",0,NA,NA,NA,NA
"10679","Anthaxia flavimana","sibley",0,NA,NA,NA,NA
"10680","Anthaxia flavimana","st louis",0,NA,NA,NA,NA
"10681","Anthaxia flavimana","stearns",0,NA,NA,NA,NA
"10682","Anthaxia flavimana","steele",0,NA,NA,NA,NA
"10683","Anthaxia flavimana","stevens",0,NA,NA,NA,NA
"10684","Anthaxia flavimana","swift",0,NA,NA,NA,NA
"10685","Anthaxia flavimana","todd",0,NA,NA,NA,NA
"10686","Anthaxia flavimana","traverse",0,NA,NA,NA,NA
"10687","Anthaxia flavimana","wabasha",0,NA,NA,NA,NA
"10688","Anthaxia flavimana","wadena",0,NA,NA,NA,NA
"10689","Anthaxia flavimana","waseca",0,NA,NA,NA,NA
"10690","Anthaxia flavimana","washington",0,NA,NA,NA,NA
"10691","Anthaxia flavimana","watonwan",0,NA,NA,NA,NA
"10692","Anthaxia flavimana","wilkin",0,NA,NA,NA,NA
"10693","Anthaxia flavimana","winona",0,NA,NA,NA,NA
"10694","Anthaxia flavimana","wright",0,NA,NA,NA,NA
"10695","Anthaxia flavimana","yellow medicine",0,NA,NA,NA,NA
"10696","Anthaxia quercata","aitkin",0,NA,NA,NA,NA
"10697","Anthaxia quercata","anoka",0,NA,NA,NA,NA
"10698","Anthaxia quercata","anoka/isanti",0,NA,NA,NA,NA
"10699","Anthaxia quercata","aonka/isanti",0,NA,NA,NA,NA
"10700","Anthaxia quercata","becker",0,NA,NA,NA,NA
"10701","Anthaxia quercata","beltrami",0,NA,NA,NA,NA
"10702","Anthaxia quercata","benton",0,NA,NA,NA,NA
"10703","Anthaxia quercata","big stone",0,NA,NA,NA,NA
"10704","Anthaxia quercata","blue earth",0,NA,NA,NA,NA
"10705","Anthaxia quercata","brown",0,NA,NA,NA,NA
"10706","Anthaxia quercata","carlton",0,NA,NA,NA,NA
"10707","Anthaxia quercata","carver",0,NA,NA,NA,NA
"10708","Anthaxia quercata","cass",1,NA,NA,58.4537304891273,58.4537304891273
"10709","Anthaxia quercata","chippewa",0,NA,NA,NA,NA
"10710","Anthaxia quercata","chisago",0,NA,NA,NA,NA
"10711","Anthaxia quercata","clay",0,NA,NA,NA,NA
"10712","Anthaxia quercata","clearwater",0,NA,NA,NA,NA
"10713","Anthaxia quercata","cook",0,NA,NA,NA,NA
"10714","Anthaxia quercata","cottonwood",0,NA,NA,NA,NA
"10715","Anthaxia quercata","crow wing",63,1959,NA,79.7764235595241,79.7764235595241
"10716","Anthaxia quercata","dakota",0,NA,NA,NA,NA
"10717","Anthaxia quercata","dodge",0,NA,NA,NA,NA
"10718","Anthaxia quercata","douglas",0,NA,NA,NA,NA
"10719","Anthaxia quercata","faribault",0,NA,NA,NA,NA
"10720","Anthaxia quercata","fillmore",0,NA,NA,NA,NA
"10721","Anthaxia quercata","freeborn",0,NA,NA,NA,NA
"10722","Anthaxia quercata","goodhue",0,NA,NA,NA,NA
"10723","Anthaxia quercata","grant",0,NA,NA,NA,NA
"10724","Anthaxia quercata","hennepin",0,NA,NA,NA,NA
"10725","Anthaxia quercata","houston",0,NA,NA,NA,NA
"10726","Anthaxia quercata","hubbard",0,NA,NA,NA,NA
"10727","Anthaxia quercata","isanti",0,NA,NA,NA,NA
"10728","Anthaxia quercata","itasca",0,NA,NA,NA,NA
"10729","Anthaxia quercata","itasca park",0,NA,NA,NA,NA
"10730","Anthaxia quercata","jackson",0,NA,NA,NA,NA
"10731","Anthaxia quercata","kanabec",0,NA,NA,NA,NA
"10732","Anthaxia quercata","kandiyohi",0,NA,NA,NA,NA
